latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
51.357,34.813,302.7,1.2,1.1,2019-10-18,1050,A,45,6.0NRT,291.5,5.1,D
51.355,34.795,303.4,1.2,1.1,2019-10-18,1050,A,52,6.0NRT,292.8,5.5,D
51.35,33.217,303.6,1.1,1,2019-10-18,1050,A,54,6.0NRT,292.4,4.7,D
51.304,31.489,304.6,1,1,2019-10-18,1050,A,57,6.0NRT,291.8,4.4,D
51.302,31.475,304.6,1,1,2019-10-18,1050,A,59,6.0NRT,292.5,4.6,D
51.24,30.962,303.1,1,1,2019-10-18,1050,A,54,6.0NRT,292.4,4.2,D
51.793,33.691,301.7,1.1,1.1,2019-10-18,1050,A,49,6.0NRT,291.2,4.1,D
50.379,24.47,303.2,1.5,1.2,2019-10-18,1050,A,52,6.0NRT,292.4,5.5,D
51.888,32.708,302,1.1,1,2019-10-18,1050,A,50,6.0NRT,290.8,4.8,D
51.886,32.693,306.9,1.1,1,2019-10-18,1050,A,64,6.0NRT,290.7,8,D
52.762,34.154,308.5,1.2,1.1,2019-10-18,1050,A,67,6.0NRT,287.9,12,D
52.625,30.18,310,1,1,2019-10-18,1050,A,69,6.0NRT,289.6,9.5,D
53.247,33.918,305.5,1.2,1.1,2019-10-18,1050,A,62,6.0NRT,289.4,8,D
52.847,29.983,311.5,1,1,2019-10-18,1050,A,71,6.0NRT,291,10.3,D
53.419,31.396,301.3,1,1,2019-10-18,1050,A,46,6.0NRT,284.2,6.4,D
54.607,31.202,302.2,1,1,2019-10-18,1050,A,51,6.0NRT,286.7,6.1,D
51.175,3.814,307,1.1,1,2019-10-18,1045,T,15,6.0NRT,280.5,8.5,D
51.166,3.811,320.8,1.1,1,2019-10-18,1045,T,61,6.0NRT,282,21.9,D
45.531,20,309.2,4.7,2,2019-10-18,1045,T,64,6.0NRT,290.5,53.3,D
45.532,19.995,308.6,4.7,2,2019-10-18,1045,T,67,6.0NRT,290.5,52.7,D
45.336,19.996,311.8,4.8,2,2019-10-18,1045,T,65,6.0NRT,291.8,67.9,D
41.499,0.535,301,1.1,1,2019-10-18,1045,T,37,6.0NRT,278.8,4.9,D
37.582,13.887,317.3,3.9,1.8,2019-10-18,1045,T,68,6.0NRT,297.5,75.9,D
37.576,13.88,319.7,3.9,1.8,2019-10-18,1045,T,72,6.0NRT,297.9,95,D
36.875,6.951,335.3,1.6,1.2,2019-10-18,1045,T,76,6.0NRT,295.3,60.1,D
36.874,6.944,325.3,1.6,1.2,2019-10-18,1045,T,80,6.0NRT,295.2,35.1,D
36.871,6.961,311.1,1.6,1.2,2019-10-18,1045,T,55,6.0NRT,294.1,10.8,D
36.663,3.798,314.6,1.1,1,2019-10-18,1045,T,66,6.0NRT,297,10.8,D
36.661,3.811,309.2,1.1,1.1,2019-10-18,1045,T,45,6.0NRT,297,5.8,D
36.438,1.171,317.5,1,1,2019-10-18,1045,T,60,6.0NRT,303.8,6.3,D
36.436,1.182,322.8,1,1,2019-10-18,1045,T,75,6.0NRT,304,11.4,D
37.432,15.032,316.6,1.3,1.1,2019-10-18,1225,A,58,6.0NRT,302.3,10.4,D
37.439,15.026,317.2,1.3,1.1,2019-10-18,1225,A,66,6.0NRT,302.1,10.6,D
37.717,13.954,313.5,1.2,1.1,2019-10-18,1225,A,49,6.0NRT,299.6,6.7,D
36.869,6.978,310.2,1.3,1.1,2019-10-18,1225,A,50,6.0NRT,296.3,7.5,D
36.874,6.947,339.1,1.3,1.1,2019-10-18,1225,A,79,6.0NRT,297.6,53.1,D
36.872,6.933,323.5,1.3,1.1,2019-10-18,1225,A,75,6.0NRT,296.6,24.1,D
35.801,-0.261,313.1,3.7,1.8,2019-10-18,1225,A,29,6.0NRT,296.3,36.3,D
39.314,22.761,318.5,4.1,1.9,2019-10-18,1225,A,70,6.0NRT,292.4,101.1,D
39.319,22.753,317.4,4.1,1.9,2019-10-18,1225,A,68,6.0NRT,292.7,89.4,D
41.667,14.766,307.4,1.5,1.2,2019-10-18,1225,A,58,6.0NRT,293.9,9.2,D
44.618,21.279,309.9,3.7,1.8,2019-10-18,1225,A,69,6.0NRT,297.7,35.3,D
43.908,11.042,306.4,1.1,1,2019-10-18,1225,A,57,6.0NRT,293.9,4.5,D
44.793,20.755,311,3.5,1.8,2019-10-18,1225,A,53,6.0NRT,296.4,30.6,D
44.785,19.843,309.6,3.1,1.7,2019-10-18,1225,A,49,6.0NRT,295.4,28.4,D
44.789,20.319,307,3.3,1.7,2019-10-18,1225,A,40,6.0NRT,294.4,19.5,D
44.784,19.835,311.8,3.1,1.7,2019-10-18,1225,A,71,6.0NRT,295.5,37.9,D
44.775,19.306,306.9,2.9,1.6,2019-10-18,1225,A,61,6.0NRT,292,16.8,D
44.902,20.828,308,3.5,1.8,2019-10-18,1225,A,55,6.0NRT,293.8,22.4,D
44.901,20.784,347.4,3.5,1.8,2019-10-18,1225,A,95,6.0NRT,297.5,323.4,D
44.84,19.786,310.7,3.1,1.7,2019-10-18,1225,A,67,6.0NRT,295.3,28,D
44.839,19.747,308.8,3,1.7,2019-10-18,1225,A,57,6.0NRT,294.4,22.2,D
44.893,20.78,344.6,3.5,1.8,2019-10-18,1225,A,94,6.0NRT,297.9,289.8,D
44.98,19.885,311.7,3.1,1.7,2019-10-18,1225,A,70,6.0NRT,296,31.8,D
45.041,21.081,308.6,3.6,1.8,2019-10-18,1225,A,57,6.0NRT,294.2,28.5,D
45.093,21.172,309.3,3.7,1.8,2019-10-18,1225,A,65,6.0NRT,295.1,32.1,D
45.083,21.168,309.3,3.7,1.8,2019-10-18,1225,A,65,6.0NRT,295.2,31.1,D
45.159,20.574,319.7,3.4,1.7,2019-10-18,1225,A,78,6.0NRT,295.1,74.4,D
45.154,20.566,310.2,3.4,1.7,2019-10-18,1225,A,48,6.0NRT,295.2,28.8,D
45.17,20.565,314,3.4,1.7,2019-10-18,1225,A,63,6.0NRT,294.6,46.3,D
45.125,19.14,312.6,2.8,1.6,2019-10-18,1225,A,72,6.0NRT,291.4,39,D
45.129,18.312,310.5,2.5,1.5,2019-10-18,1225,A,52,6.0NRT,294.3,27.9,D
45.433,20.486,308.4,3.4,1.7,2019-10-18,1225,A,64,6.0NRT,294.9,22.9,D
45.447,20.02,313.6,3.2,1.7,2019-10-18,1225,A,72,6.0NRT,295.8,38.7,D
45.485,19.855,313.1,3.1,1.7,2019-10-18,1225,A,71,6.0NRT,295.8,36.1,D
45.475,20.009,309.1,3.2,1.7,2019-10-18,1225,A,60,6.0NRT,295.1,22.4,D
45.484,19.846,311.9,3.1,1.7,2019-10-18,1225,A,70,6.0NRT,295.6,31.8,D
45.61,20.688,313.7,3.5,1.8,2019-10-18,1225,A,72,6.0NRT,295.1,46.5,D
45.618,20.683,313.5,3.5,1.8,2019-10-18,1225,A,72,6.0NRT,294.9,47.7,D
45.74,20.667,309.1,3.5,1.8,2019-10-18,1225,A,65,6.0NRT,294.8,28.5,D
45.748,20.662,309.9,3.5,1.8,2019-10-18,1225,A,67,6.0NRT,294.7,31,D
45.859,21.121,311.1,3.7,1.8,2019-10-18,1225,A,68,6.0NRT,294.7,44.3,D
45.854,20.978,308.4,3.6,1.8,2019-10-18,1225,A,64,6.0NRT,294.3,29,D
45.851,21.113,312.1,3.7,1.8,2019-10-18,1225,A,70,6.0NRT,294.5,46.7,D
46.088,21.192,311.8,3.8,1.8,2019-10-18,1225,A,69,6.0NRT,294.9,44.1,D
46.096,21.183,313.4,3.8,1.8,2019-10-18,1225,A,72,6.0NRT,294.7,57,D
46.747,21.723,307.7,4.1,1.9,2019-10-18,1225,A,66,6.0NRT,293.2,35.7,D
47.484,22.321,307.7,4.4,1.9,2019-10-18,1225,A,66,6.0NRT,292.7,44.3,D
47.487,22.312,307.2,4.4,1.9,2019-10-18,1225,A,61,6.0NRT,292.7,41.3,D
48.272,14.333,311.2,1.7,1.3,2019-10-18,1230,A,67,6.0NRT,293,21.2,D
49.525,5.907,302.4,1,1,2019-10-18,1230,A,52,6.0NRT,285.8,6.5,D
49.523,5.894,300.2,1,1,2019-10-18,1230,A,33,6.0NRT,286.8,5.4,D
52.154,10.406,303.6,1.3,1.1,2019-10-18,1230,A,34,6.0NRT,287.2,7.7,D
53.515,9.897,300.2,1.3,1.1,2019-10-18,1230,A,0,6.0NRT,285.9,5.3,D
37.898,-7.396,325.5,1.8,1.3,2019-10-18,1405,A,76,6.0NRT,289.2,45.9,D
37.953,-7.71,328.3,1.8,1.3,2019-10-18,1405,A,83,6.0NRT,296.4,48.3,D
37.951,-7.73,327.9,1.7,1.3,2019-10-18,1405,A,83,6.0NRT,296.4,47.6,D
37.948,-7.715,337.5,1.8,1.3,2019-10-18,1405,A,89,6.0NRT,296.6,78.4,D
37.946,-7.735,316,1.7,1.3,2019-10-18,1405,A,71,6.0NRT,294.8,20.8,D
38.134,-7.794,313.3,1.7,1.3,2019-10-18,1405,A,66,6.0NRT,293,17.6,D
38.146,-7.795,313.2,1.7,1.3,2019-10-18,1405,A,67,6.0NRT,291.8,17.4,D
45.044,20.914,300.5,1.3,1.1,2019-10-18,2015,T,29,6.0NRT,282.5,9.9,N
49.563,30.246,307.3,1.5,1.2,2019-10-18,2015,T,71,6.0NRT,279.8,22.1,N
49.565,30.24,311.7,1.5,1.2,2019-10-18,2015,T,83,6.0NRT,279.7,28.2,N
35.81,-0.258,312.3,1.3,1.1,2019-10-18,2150,T,85,6.0NRT,288.5,17.8,N
36.339,-5.262,303,2.4,1.5,2019-10-18,2150,T,33,6.0NRT,290.2,18,N
36.352,-5.266,380,2.4,1.5,2019-10-18,2150,T,100,6.0NRT,294.2,556.8,N
36.347,-5.292,376.4,2.4,1.5,2019-10-18,2150,T,100,6.0NRT,293.9,509.5,N
36.341,-5.32,302.8,2.4,1.5,2019-10-18,2150,T,44,6.0NRT,289.5,18.8,N
36.347,-5.269,384,2.4,1.5,2019-10-18,2150,T,100,6.0NRT,296.6,617.9,N
36.341,-5.296,351.5,2.4,1.5,2019-10-18,2150,T,100,6.0NRT,292.3,236.9,N
36.355,-5.3,300.6,2.4,1.5,2019-10-18,2150,T,6,6.0NRT,289.3,13.9,N
49.577,30.248,333.3,1.1,1,2019-10-19,0020,A,100,6.0NRT,282,42.3,N
49.575,30.262,332.2,1.1,1,2019-10-19,0020,A,100,6.0NRT,282.5,40.5,N
49.571,30.254,337.7,1.1,1,2019-10-19,0020,A,100,6.0NRT,283.3,50.7,N
36.348,-5.273,300.6,1.2,1.1,2019-10-19,0205,A,31,6.0NRT,289.7,6.6,N
51.351,34.259,301,2.4,1.5,2019-10-19,0810,T,44,6.0NRT,287.8,14.4,D
51.356,34.253,305.5,2.4,1.5,2019-10-19,0810,T,62,6.0NRT,288.3,23.8,D
49.573,30.269,302.6,3.7,1.8,2019-10-19,0810,T,48,6.0NRT,291.3,22.6,D
49.454,30.468,310.1,3.6,1.8,2019-10-19,0810,T,63,6.0NRT,291.4,45.7,D
49.439,30.417,303.9,3.6,1.8,2019-10-19,0810,T,32,6.0NRT,291.5,22.3,D
49.438,30.468,317,3.6,1.8,2019-10-19,0810,T,77,6.0NRT,292.1,83,D
49.446,30.46,329,3.6,1.8,2019-10-19,0810,T,86,6.0NRT,292.4,167.2,D
48.692,32.027,316.2,2.9,1.6,2019-10-19,0810,T,76,6.0NRT,293.4,59.8,D
48.692,32.019,317,2.9,1.6,2019-10-19,0810,T,77,6.0NRT,293.5,63,D
48.592,30.057,312.9,3.7,1.8,2019-10-19,0810,T,72,6.0NRT,292.1,67,D
48.602,30.05,310,3.7,1.8,2019-10-19,0810,T,68,6.0NRT,292.4,52.1,D
47.977,30.125,304.4,3.7,1.8,2019-10-19,0810,T,55,6.0NRT,292.8,25.1,D
48.483,33.287,313.4,2.9,1.6,2019-10-19,0955,A,70,6.0NRT,295.5,45.4,D
48.484,33.282,313.5,2.9,1.6,2019-10-19,0955,A,71,6.0NRT,295.4,43.8,D
48.788,33.338,312.2,2.8,1.6,2019-10-19,0955,A,69,6.0NRT,295.3,38.3,D
48.86,33.119,304.7,2.9,1.6,2019-10-19,0955,A,51,6.0NRT,294.2,17.1,D
48.861,33.114,304.9,2.9,1.6,2019-10-19,0955,A,53,6.0NRT,294.1,18.1,D
48.545,31.651,308,3.4,1.7,2019-10-19,0955,A,62,6.0NRT,295.6,31.1,D
48.437,31.14,318.6,3.7,1.8,2019-10-19,0955,A,77,6.0NRT,296.1,87.1,D
48.344,30.813,316,3.8,1.8,2019-10-19,0955,A,74,6.0NRT,294.8,79.9,D
48.554,31.637,307,3.4,1.7,2019-10-19,0955,A,60,6.0NRT,295.2,26.9,D
48.444,31.127,317.5,3.7,1.8,2019-10-19,0955,A,76,6.0NRT,295.7,84.8,D
48.363,30.848,305.7,3.8,1.8,2019-10-19,0955,A,56,6.0NRT,294.3,30.2,D
48.35,30.801,314.2,3.8,1.8,2019-10-19,0955,A,72,6.0NRT,294.7,73.9,D
48.422,30.865,305.9,3.8,1.8,2019-10-19,0955,A,57,6.0NRT,294.3,30.5,D
48.409,30.817,305,3.8,1.8,2019-10-19,0955,A,54,6.0NRT,293.9,27.9,D
49.31,34.126,310.5,2.5,1.5,2019-10-19,0955,A,67,6.0NRT,295.2,24.4,D
48.207,29.998,303.3,4.3,1.9,2019-10-19,0955,A,37,6.0NRT,293,24.2,D
48.413,30.868,307,3.8,1.8,2019-10-19,0955,A,60,6.0NRT,294.2,36.2,D
48.399,30.82,304.5,3.8,1.8,2019-10-19,0955,A,53,6.0NRT,293.9,27,D
49.316,34.117,309.2,2.5,1.5,2019-10-19,0955,A,66,6.0NRT,295.1,22.8,D
48.209,29.994,303.5,4.3,1.9,2019-10-19,0955,A,47,6.0NRT,293.1,26.9,D
49.631,34.997,306.3,2.2,1.4,2019-10-19,0955,A,59,6.0NRT,294.4,13.4,D
49.63,34.991,307.5,2.2,1.4,2019-10-19,0955,A,62,6.0NRT,294.4,17,D
49.242,33.271,320.2,2.7,1.6,2019-10-19,0955,A,79,6.0NRT,295.1,65.9,D
49.233,33.236,323.6,2.7,1.6,2019-10-19,0955,A,82,6.0NRT,295.3,81.3,D
48.598,30.791,308,3.8,1.8,2019-10-19,0955,A,63,6.0NRT,294.5,38.1,D
48.584,30.745,306.5,3.8,1.8,2019-10-19,0955,A,60,6.0NRT,294.3,32.9,D
48.599,30.735,307.3,3.8,1.8,2019-10-19,0955,A,51,6.0NRT,294.4,35.1,D
48.604,30.785,309.3,3.8,1.8,2019-10-19,0955,A,66,6.0NRT,294.5,46,D
48.591,30.739,311.9,3.8,1.8,2019-10-19,0955,A,70,6.0NRT,294.5,60.6,D
49.512,33.951,306.4,2.5,1.5,2019-10-19,0955,A,59,6.0NRT,295.9,16.2,D
48.613,30.379,305.4,3.9,1.8,2019-10-19,0955,A,56,6.0NRT,294.9,27.5,D
48.618,30.368,305.9,3.9,1.8,2019-10-19,0955,A,57,6.0NRT,294.6,31.3,D
48.483,29.788,308.7,4.3,1.9,2019-10-19,0955,A,64,6.0NRT,293.8,53.8,D
48.591,30.026,310.6,4.1,1.9,2019-10-19,0955,A,68,6.0NRT,294.6,60.3,D
48.485,29.784,310.1,4.3,1.9,2019-10-19,0955,A,67,6.0NRT,294,61.8,D
48.594,30.021,309.6,4.1,1.9,2019-10-19,0955,A,66,6.0NRT,294.6,54.6,D
49.79,34.17,305.1,2.4,1.5,2019-10-19,0955,A,56,6.0NRT,294.7,14.9,D
49.785,34.165,306.3,2.4,1.5,2019-10-19,0955,A,60,6.0NRT,294.9,16.4,D
49.857,33.718,313.4,2.5,1.5,2019-10-19,0955,A,72,6.0NRT,295.2,34.1,D
49.899,33.383,316.9,2.6,1.5,2019-10-19,0955,A,76,6.0NRT,293.5,50.4,D
49.9,33.416,304,2.5,1.5,2019-10-19,0955,A,54,6.0NRT,293.7,13.6,D
49.892,33.383,315.8,2.6,1.5,2019-10-19,0955,A,75,6.0NRT,294.2,46.5,D
49.641,32.079,302.9,3,1.7,2019-10-19,0955,A,46,6.0NRT,292.8,17,D
49.631,32.041,309.2,3,1.7,2019-10-19,0955,A,66,6.0NRT,293,37.7,D
49.376,30.991,305.1,3.5,1.8,2019-10-19,0955,A,46,6.0NRT,293.8,24.4,D
49.641,32.072,306,3,1.7,2019-10-19,0955,A,60,6.0NRT,292.7,25.9,D
49.63,32.033,306.4,3,1.7,2019-10-19,0955,A,61,6.0NRT,293,28,D
49.383,31.03,305.8,3.4,1.7,2019-10-19,0955,A,59,6.0NRT,294.8,29.6,D
49.124,29.68,304.6,4.1,1.9,2019-10-19,0955,A,55,6.0NRT,294.2,29.2,D
49.108,29.628,306.1,4.1,1.9,2019-10-19,0955,A,59,6.0NRT,294.1,36.9,D
49.996,32.488,305.2,2.8,1.6,2019-10-19,0955,A,58,6.0NRT,294.2,16.8,D
49.188,29.375,337.2,4.2,1.9,2019-10-19,0955,A,90,6.0NRT,293.7,294,D
49.173,29.322,307.4,4.2,1.9,2019-10-19,0955,A,63,6.0NRT,294.3,45.6,D
49.191,29.37,339.3,4.2,1.9,2019-10-19,0955,A,91,6.0NRT,294,321.4,D
49.175,29.318,305.1,4.2,1.9,2019-10-19,0955,A,57,6.0NRT,294.3,34.6,D
49.559,30.245,318.2,3.7,1.8,2019-10-19,0955,A,77,6.0NRT,294.9,87.5,D
49.566,30.233,314.6,3.7,1.8,2019-10-19,0955,A,74,6.0NRT,295.6,70.7,D
49.613,30.086,315.7,3.8,1.8,2019-10-19,0955,A,75,6.0NRT,295.8,75.7,D
49.604,30.089,307.9,3.8,1.8,2019-10-19,0955,A,64,6.0NRT,295.1,36.6,D
49.619,30.078,309.2,3.8,1.8,2019-10-19,0955,A,66,6.0NRT,296,43.1,D
49.696,29.42,307.4,4,1.9,2019-10-19,0955,A,63,6.0NRT,294.2,43.1,D
49.681,29.37,329.5,4,1.9,2019-10-19,0955,A,86,6.0NRT,295.6,197.4,D
49.685,29.42,311.5,4,1.9,2019-10-19,0955,A,70,6.0NRT,294,62.2,D
49.67,29.37,321.2,4,1.9,2019-10-19,0955,A,80,6.0NRT,295.5,125.3,D
51.166,34.135,322.3,2.1,1.4,2019-10-19,0955,A,81,6.0NRT,292.9,52.7,D
51.172,34.156,313.9,2.1,1.4,2019-10-19,0955,A,70,6.0NRT,292.4,32.5,D
51.165,34.128,315.6,2.1,1.4,2019-10-19,0955,A,76,6.0NRT,292.5,36.9,D
51.31,34.615,320.5,2,1.4,2019-10-19,0955,A,80,6.0NRT,293.4,47.4,D
49.747,28.594,342.7,4.3,1.9,2019-10-19,0955,A,93,6.0NRT,294.3,389.4,D
49.73,28.54,323.5,4.4,1.9,2019-10-19,0955,A,82,6.0NRT,293.2,166.9,D
49.733,28.603,308.9,4.3,1.9,2019-10-19,0955,A,56,6.0NRT,293.8,55.2,D
49.749,28.591,337.9,4.3,1.9,2019-10-19,0955,A,91,6.0NRT,293.8,320.4,D
49.732,28.536,320.5,4.4,1.9,2019-10-19,0955,A,80,6.0NRT,293,138.9,D
51.356,34.233,301.2,2.1,1.4,2019-10-19,0955,A,45,6.0NRT,289.3,10,D
52.106,34.535,303.6,1.9,1.4,2019-10-19,0955,A,56,6.0NRT,288.5,12.9,D
52.099,34.509,303.9,1.9,1.4,2019-10-19,0955,A,58,6.0NRT,288.2,13.9,D
48.256,22.001,301.3,1.1,1,2019-10-19,0950,T,32,6.0NRT,287.8,2.5,D
48.087,22.85,307,1.2,1.1,2019-10-19,0950,T,65,6.0NRT,293.2,7.2,D
47.772,23.26,306.6,1.2,1.1,2019-10-19,0950,T,40,6.0NRT,287.6,6.6,D
48.351,19.632,301.8,1,1,2019-10-19,0950,T,37,6.0NRT,287.2,4,D
46.743,24.758,311,1.5,1.2,2019-10-19,0950,T,71,6.0NRT,291.2,16.2,D
46.739,24.777,302.3,1.5,1.2,2019-10-19,0950,T,52,6.0NRT,291.7,6.5,D
47.414,20.436,313.8,1,1,2019-10-19,0950,T,72,6.0NRT,293.9,10.6,D
47.412,20.45,313.5,1,1,2019-10-19,0950,T,72,6.0NRT,293.5,10,D
46.988,21.837,324.8,1.1,1.1,2019-10-19,0950,T,82,6.0NRT,296.7,21.5,D
46.986,21.852,314.4,1.1,1.1,2019-10-19,0950,T,72,6.0NRT,296,9.8,D
46.982,21.844,315.4,1.1,1.1,2019-10-19,0950,T,74,6.0NRT,295.9,11.8,D
46.988,21.587,310.8,1.1,1,2019-10-19,0950,T,66,6.0NRT,297.3,6.9,D
46.979,21.584,309.9,1.1,1,2019-10-19,0950,T,61,6.0NRT,296.4,6,D
46.759,21.825,312.5,1.1,1.1,2019-10-19,0950,T,70,6.0NRT,295.6,8.9,D
46.745,21.682,308.7,1.1,1.1,2019-10-19,0950,T,64,6.0NRT,295.7,5.3,D
46.641,20.494,314.6,1,1,2019-10-19,0950,T,71,6.0NRT,296,9.7,D
46.814,18.735,305.2,1,1,2019-10-19,0950,T,56,6.0NRT,293,4,D
45.292,26.863,304.2,2.1,1.4,2019-10-19,0950,T,41,6.0NRT,292,11.5,D
46.308,21.613,309.3,1.1,1.1,2019-10-19,0950,T,63,6.0NRT,295.6,5.2,D
46.306,21.627,314.6,1.1,1.1,2019-10-19,0950,T,72,6.0NRT,296.4,10.2,D
46.367,21.075,311.6,1.1,1,2019-10-19,0950,T,68,6.0NRT,295.8,7.4,D
46.652,19.015,313.1,1,1,2019-10-19,0950,T,70,6.0NRT,294.9,8.2,D
46.323,20.437,309.5,1.1,1,2019-10-19,0950,T,63,6.0NRT,296.3,5.1,D
45.94,20.988,309.5,1.1,1,2019-10-19,0950,T,63,6.0NRT,297.4,5.3,D
45.695,20.668,309.7,1.1,1,2019-10-19,0950,T,62,6.0NRT,296.8,5,D
45.613,21.054,312.1,1.1,1.1,2019-10-19,0950,T,68,6.0NRT,295.3,8.4,D
45.538,21.205,330.9,1.1,1.1,2019-10-19,0950,T,86,6.0NRT,296.2,31.3,D
45.535,21.219,308.8,1.1,1.1,2019-10-19,0950,T,61,6.0NRT,295.5,5.7,D
44.774,25.113,319,1.7,1.3,2019-10-19,0950,T,78,6.0NRT,295.4,30.1,D
44.769,25.134,308.4,1.7,1.3,2019-10-19,0950,T,64,6.0NRT,295.2,11.4,D
45.658,20.449,308.9,1.1,1,2019-10-19,0950,T,59,6.0NRT,296.8,4.7,D
45.806,19.377,311.5,1,1,2019-10-19,0950,T,65,6.0NRT,296.7,7.1,D
45.598,20.48,310.9,1.1,1,2019-10-19,0950,T,59,6.0NRT,297,5.4,D
45.584,20.503,310.8,1.1,1,2019-10-19,0950,T,61,6.0NRT,297.6,4.9,D
45.552,20.635,312.3,1.1,1,2019-10-19,0950,T,30,6.0NRT,297.6,6.2,D
45.543,20.632,315.2,1.1,1,2019-10-19,0950,T,71,6.0NRT,297.9,8.9,D
45.541,20.645,310.2,1.1,1,2019-10-19,0950,T,26,6.0NRT,297,4.6,D
45.525,20.741,320.7,1.1,1,2019-10-19,0950,T,78,6.0NRT,298.2,14.6,D
45.523,20.697,322.9,1.1,1,2019-10-19,0950,T,80,6.0NRT,298.6,17.2,D
44.663,25.13,311,1.8,1.3,2019-10-19,0950,T,68,6.0NRT,296,13.3,D
45.636,19.859,309.7,1,1,2019-10-19,0950,T,60,6.0NRT,297.7,4.5,D
45.476,20.761,309.8,1.1,1,2019-10-19,0950,T,62,6.0NRT,296.6,5.4,D
45.41,20.752,327.2,1.1,1,2019-10-19,0950,T,83,6.0NRT,295.8,24.1,D
45.375,20.807,308.5,1.1,1,2019-10-19,0950,T,59,6.0NRT,296.9,5.8,D
45.615,19.29,312.2,1,1,2019-10-19,0950,T,66,6.0NRT,296.7,7.6,D
45.507,19.962,311.6,1,1,2019-10-19,0950,T,65,6.0NRT,298.9,5.3,D
45.477,20.145,314.5,1.1,1,2019-10-19,0950,T,70,6.0NRT,296,9.5,D
45.475,20.159,307.5,1.1,1,2019-10-19,0950,T,29,6.0NRT,294.7,4,D
45.325,20.645,308.8,1.1,1,2019-10-19,0950,T,35,6.0NRT,296.5,5.1,D
45.241,21.128,310,1.1,1.1,2019-10-19,0950,T,63,6.0NRT,296.5,5.7,D
45.416,20.063,323.9,1.1,1,2019-10-19,0950,T,80,6.0NRT,298,18.1,D
45.33,20.526,309.8,1.1,1,2019-10-19,0950,T,31,6.0NRT,297.3,4.5,D
45.327,20.539,317.8,1.1,1,2019-10-19,0950,T,74,6.0NRT,297.4,11.4,D
45.201,21.272,313.5,1.1,1.1,2019-10-19,0950,T,69,6.0NRT,298.1,8.9,D
45.199,21.286,310.3,1.1,1.1,2019-10-19,0950,T,64,6.0NRT,297,5.9,D
45.316,20.55,320.4,1.1,1,2019-10-19,0950,T,77,6.0NRT,298.1,14.2,D
45.288,20.713,309.4,1.1,1,2019-10-19,0950,T,61,6.0NRT,296.4,6,D
45.204,21.198,316.5,1.1,1.1,2019-10-19,0950,T,73,6.0NRT,297.9,11.5,D
45.202,21.212,310.2,1.1,1.1,2019-10-19,0950,T,53,6.0NRT,298,5.5,D
45.195,21.195,312,1.1,1.1,2019-10-19,0950,T,55,6.0NRT,297.1,6.5,D
45.222,20.981,318.2,1.1,1.1,2019-10-19,0950,T,75,6.0NRT,297.1,13.3,D
45.22,20.995,317.7,1.1,1.1,2019-10-19,0950,T,75,6.0NRT,297.6,12.5,D
45.189,20.803,311.4,1.1,1,2019-10-19,0950,T,61,6.0NRT,297.1,6.3,D
45.187,20.817,312.7,1.1,1,2019-10-19,0950,T,67,6.0NRT,297.1,7.5,D
45.436,19.248,308.2,1,1,2019-10-19,0950,T,49,6.0NRT,296.1,5.4,D
45.147,20.876,312.8,1.1,1.1,2019-10-19,0950,T,68,6.0NRT,297.1,8,D
45.279,20.04,317.8,1.1,1,2019-10-19,0950,T,74,6.0NRT,298.3,10.5,D
45.167,20.593,309.2,1.1,1,2019-10-19,0950,T,60,6.0NRT,297,5,D
43.953,26.597,312.8,2.2,1.4,2019-10-19,0950,T,66,6.0NRT,297.4,22.2,D
45.114,20.756,313,1.1,1,2019-10-19,0950,T,64,6.0NRT,297.4,7.4,D
43.955,26.591,311.6,2.2,1.4,2019-10-19,0950,T,52,6.0NRT,296.5,17.5,D
45.097,20.794,311.5,1.1,1,2019-10-19,0950,T,66,6.0NRT,297.1,6.3,D
44.135,25.548,308.6,1.9,1.3,2019-10-19,0950,T,52,6.0NRT,296.5,10.5,D
45.075,20.585,320.6,1.1,1,2019-10-19,0950,T,78,6.0NRT,296.5,16.3,D
45.042,20.775,310,1.1,1,2019-10-19,0950,T,63,6.0NRT,296.7,5.7,D
45.04,20.789,311.4,1.1,1.1,2019-10-19,0950,T,66,6.0NRT,296.6,7,D
44.697,22.599,308.8,1.3,1.1,2019-10-19,0950,T,60,6.0NRT,294.1,9.2,D
45.017,20.775,311.7,1.1,1.1,2019-10-19,0950,T,66,6.0NRT,296.8,7.1,D
44.923,21.201,307.5,1.1,1.1,2019-10-19,0950,T,51,6.0NRT,295.3,6,D
44.857,21.405,313.9,1.2,1.1,2019-10-19,0950,T,70,6.0NRT,296.9,10.9,D
44.947,20.781,309.6,1.1,1.1,2019-10-19,0950,T,62,6.0NRT,297,5.2,D
44.902,20.985,326.8,1.1,1.1,2019-10-19,0950,T,73,6.0NRT,297.2,23.7,D
44.899,20.999,318.7,1.1,1.1,2019-10-19,0950,T,40,6.0NRT,296,14,D
45.096,19.789,316.9,1,1,2019-10-19,0950,T,59,6.0NRT,296.3,11,D
44.892,20.982,322.2,1.1,1.1,2019-10-19,0950,T,64,6.0NRT,296.7,17.6,D
44.927,20.753,313.6,1.1,1.1,2019-10-19,0950,T,69,6.0NRT,296.6,8.4,D
44.925,20.767,314.1,1.1,1.1,2019-10-19,0950,T,70,6.0NRT,297.2,8.7,D
